"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","161","Crawl tool route, assert header rendering and zero console errors | {""id"":""encryption"",""toolName"":""Encryption/Decryption"",""route"":""#/encryption"",""expectedHeader"":""Encryption / Decryption Tool"",""category"":""Developer""} @smoke @discovery","Universal 64-Tool Discovery & Health Crawler","2026-09-04","passed","2026-09-04","","","",""
"","773","Should search for a tool via navbar and navigate @smoke","Home Page & Core Navigation","2026-09-04","passed","2026-09-04","","","",""
"","161","Crawl tool route, assert header rendering and zero console errors | {""id"":""character-counter"",""toolName"":""Character Counter"",""route"":""#/character-counter"",""expectedHeader"":""Character Counter"",""category"":""Generators""} @smoke @discovery","Universal 64-Tool Discovery & Health Crawler","2026-09-04","passed","2026-09-04","","","",""
"","177","Crawl tool route, assert header rendering and zero console errors | {""id"":""coverage-palace"",""toolName"":""Coverage Palace"",""route"":""#/coverage-palace"",""expectedHeader"":""Coverage Palace"",""category"":""Testing Tools""} @smoke @discovery","Universal 64-Tool Discovery & Health Crawler","2026-09-04","passed","2026-09-04","","","",""
"","1321","Should generate valid v4 UUID matching RFC 4122 pattern @smoke @regression","UUID Generator E2E Tests","2026-09-04","passed","2026-09-04","","","",""
"","161","Crawl tool route, assert header rendering and zero console errors | {""id"":""file-comparator"",""toolName"":""File Comparator"",""route"":""#/file-comparator"",""expectedHeader"":""File Comparator"",""category"":""Testing Tools""} @smoke @discovery","Universal 64-Tool Discovery & Health Crawler","2026-09-04","passed","2026-09-04","","","",""
"","2390","Audit #/ for WCAG 2.1 AA compliance @a11y @regression","Accessibility (a11y) Audits - WCAG 2.1 AA","2026-09-04","passed","2026-09-04","","","",""
"","158","Crawl tool route, assert header rendering and zero console errors | {""id"":""html-renderer"",""toolName"":""HTML Renderer"",""route"":""#/html-renderer"",""expectedHeader"":""HTML Renderer"",""category"":""Converters""} @smoke @discovery","Universal 64-Tool Discovery & Health Crawler","2026-09-04","passed","2026-09-04","","","",""
"","1474","Should click on ""Explore Tools"" button and navigate to explore catalog @regression","Home Page & Core Navigation","2026-09-04","passed","2026-09-04","","","",""
"","280","Crawl tool route, assert header rendering and zero console errors | {""id"":""palace"",""toolName"":""QA Palace"",""route"":""#/palace"",""expectedHeader"":""QA Palace"",""category"":""Navigation""} @smoke @discovery","Universal 64-Tool Discovery & Health Crawler","2026-09-04","passed","2026-09-04","","","",""
"","1493","Should search for UUID Generator in navbar and navigate @smoke @discovery","Global Search Index Autocomplete","2026-09-04","passed","2026-09-04","","","",""
"","525","Crawl tool route, assert header rendering and zero console errors | {""id"":""collection-manager"",""toolName"":""Collection Manager"",""route"":""#/collection-manager"",""expectedHeader"":""Collection Manager"",""category"":""API Testing""} @smoke @discovery","Universal 64-Tool Discovery & Health Crawler","2026-09-04","passed","2026-09-04","","","",""
"","183","Crawl tool route, assert header rendering and zero console errors | {""id"":""color-converter"",""toolName"":""Color Converter"",""route"":""#/color-converter"",""expectedHeader"":""Color Converter"",""category"":""Converters""} @smoke @discovery","Universal 64-Tool Discovery & Health Crawler","2026-09-04","passed","2026-09-04","","","",""
"","146","Crawl tool route, assert header rendering and zero console errors | {""id"":""sip"",""toolName"":""Session Initiation Protocol"",""route"":""#/sip"",""expectedHeader"":""Session Initiation Protocol"",""category"":""Terms""} @smoke @discovery","Universal 64-Tool Discovery & Health Crawler","2026-09-04","passed","2026-09-04","","","",""
"","153","Crawl tool route, assert header rendering and zero console errors | {""id"":""codeceptjs-guide"",""toolName"":""Testing Cheat Sheet"",""route"":""#/codeceptjs"",""expectedHeader"":""Testing Cheat Sheet"",""category"":""Guides""} @smoke @discovery","Universal 64-Tool Discovery & Health Crawler","2026-09-04","passed","2026-09-04","","","",""
"","186","Crawl tool route, assert header rendering and zero console errors | {""id"":""api-testing-checklist"",""toolName"":""API Testing Checklist"",""route"":""#/api-testing-checklist"",""expectedHeader"":""API Testing Checklist"",""category"":""Checklists""} @smoke @discovery","Universal 64-Tool Discovery & Health Crawler","2026-09-04","passed","2026-09-04","","","",""
"","596","Should navigate back to home via navbar brand/home link @regression","Home Page & Core Navigation","2026-09-04","passed","2026-09-04","","","",""
"","671","Data-driven epoch to UTC conversion | {""description"":""Y2K Boundary"",""epochSec"":946684800,""expectedIsoUtc"":""2000-01-01T00:00:00.000Z""} @regression","Unix Timestamp Converter E2E Tests","2026-09-04","passed","2026-09-04","","","",""
"","156","Crawl tool route, assert header rendering and zero console errors | {""id"":""kanban"",""toolName"":""Kanban Board"",""route"":""#/kanban"",""expectedHeader"":""Kanban Board"",""category"":""Developer""} @smoke @discovery","Universal 64-Tool Discovery & Health Crawler","2026-09-04","passed","2026-09-04","","","",""
"","184","Crawl tool route, assert header rendering and zero console errors | {""id"":""test-file-generator"",""toolName"":""Test File Generator"",""route"":""#/test-file-generator"",""expectedHeader"":""Test File Generator"",""category"":""Generators""} @smoke @discovery","Universal 64-Tool Discovery & Health Crawler","2026-09-04","passed","2026-09-04","","","",""
"","165","Crawl tool route, assert header rendering and zero console errors | {""id"":""qr-code"",""toolName"":""QR Code Generator"",""route"":""#/qr-code"",""expectedHeader"":""QR Code Generator"",""category"":""Generators""} @smoke @discovery","Universal 64-Tool Discovery & Health Crawler","2026-09-04","passed","2026-09-04","","","",""
"","692","Should display current timestamp on page load @smoke @regression","Unix Timestamp Converter E2E Tests","2026-09-04","passed","2026-09-04","","","",""
"","3426","Should decode valid JWT token accurately @smoke @regression","JWT Debugger E2E Tests","2026-09-04","passed","2026-09-04","","","",""
"","244","Crawl tool route, assert header rendering and zero console errors | {""id"":""sequence-diagram"",""toolName"":""Sequence Diagram Generator"",""route"":""#/sequence-diagram"",""expectedHeader"":""Sequence Diagram Generator"",""category"":""Developer""} @smoke @discovery","Universal 64-Tool Discovery & Health Crawler","2026-09-04","passed","2026-09-04","","","",""
"","165","Crawl tool route, assert header rendering and zero console errors | {""id"":""web-testing-checklist"",""toolName"":""Web Testing Checklist"",""route"":""#/web-testing-checklist"",""expectedHeader"":""Web Testing Checklist"",""category"":""Checklists""} @smoke @discovery","Universal 64-Tool Discovery & Health Crawler","2026-09-04","passed","2026-09-04","","","",""
"","699","Data-driven UUID generation across versions and counts | {""version"":""v4"",""quantity"":20} @regression","UUID Generator E2E Tests","2026-09-04","passed","2026-09-04","","","",""
"","176","Crawl tool route, assert header rendering and zero console errors | {""id"":""json-prompt-builder"",""toolName"":""JSON Prompt Builder"",""route"":""#/json-prompt-builder"",""expectedHeader"":""JSON Prompt Builder"",""category"":""AI Tools""} @smoke @discovery","Universal 64-Tool Discovery & Health Crawler","2026-09-04","passed","2026-09-04","","","",""
"","860","Should search for Base64 in navbar and navigate @smoke @discovery","Global Search Index Autocomplete","2026-09-04","passed","2026-09-04","","","",""
"","1888","Audit #/base64 for WCAG 2.1 AA compliance @a11y @regression","Accessibility (a11y) Audits - WCAG 2.1 AA","2026-09-04","passed","2026-09-04","","","",""
"","680","Data-driven epoch to UTC conversion | {""description"":""Year 2038 32-bit Limit"",""epochSec"":2147483647,""expectedIsoUtc"":""2038-01-19T03:14:07.000Z""} @regression","Unix Timestamp Converter E2E Tests","2026-09-04","passed","2026-09-04","","","",""
"","703","Audit Navigation between 5 tools for memory stability @performance @regression","Performance & Core Web Vitals Budget","2026-09-04","passed","2026-09-04","","","",""
"","306","Crawl tool route, assert header rendering and zero console errors | {""id"":""ctfl"",""toolName"":""CTFL v4 Practice Exams"",""route"":""#/ctfl"",""expectedHeader"":""CTFL v4"",""category"":""Certification""} @smoke @discovery","Universal 64-Tool Discovery & Health Crawler","2026-09-04","passed","2026-09-04","","","",""
"","147","Crawl tool route, assert header rendering and zero console errors | {""id"":""uuid"",""toolName"":""UUID Generator"",""route"":""#/uuid"",""expectedHeader"":""UUID Generator"",""category"":""Generators""} @smoke @discovery","Universal 64-Tool Discovery & Health Crawler","2026-09-04","passed","2026-09-04","","","",""
"","162","Crawl tool route, assert header rendering and zero console errors | {""id"":""cicd-infographic"",""toolName"":""CI/CD Infographic"",""route"":""#/cicd-infographic"",""expectedHeader"":""CI/CD Pipeline Infographic"",""category"":""Guides""} @smoke @discovery","Universal 64-Tool Discovery & Health Crawler","2026-09-04","passed","2026-09-04","","","",""
"","1399","Should generate hashes for plain text @smoke @regression","Hash Generator E2E Tests","2026-09-04","passed","2026-09-04","","","",""
"","723","Should detect and flag syntax errors in malformed JSON by disabling Prettify @regression","JSON Formatter E2E Tests","2026-09-04","passed","2026-09-04","","","",""
"","386","Crawl tool route, assert header rendering and zero console errors | {""id"":""media-converter"",""toolName"":""Media Converter"",""route"":""#/media-converter"",""expectedHeader"":""Media Converter"",""category"":""Converters""} @smoke @discovery","Universal 64-Tool Discovery & Health Crawler","2026-09-04","passed","2026-09-04","","","",""
"","162","Crawl tool route, assert header rendering and zero console errors | {""id"":""prompt-enhancer"",""toolName"":""Prompt Enhancer"",""route"":""#/prompt-enhancer"",""expectedHeader"":""Prompt Enhancer"",""category"":""AI Tools""} @smoke @discovery","Universal 64-Tool Discovery & Health Crawler","2026-09-04","passed","2026-09-04","","","",""
"","2624","Data-driven Base64 encode and decode validation | {""description"":""Vietnamese Accents"",""plain"":""Kiểm thử chất lượng phần mềm"",""encoded"":""S2nhu4dtIHRo4butIGNo4bqldCBsxrDhu6NuZyBwaOG6p24gbeG7gW0=""} @regression","Base64 Converter E2E Tests","2026-09-04","passed","2026-09-04","","","",""
"","161","Crawl tool route, assert header rendering and zero console errors | {""id"":""ai-agents-infographic"",""toolName"":""AI Agents Infographic"",""route"":""#/ai-agents-infographic"",""expectedHeader"":""AI Agents & MCP Infographic"",""category"":""Guides""} @smoke @discovery","Universal 64-Tool Discovery & Health Crawler","2026-09-04","passed","2026-09-04","","","",""
"","215","Crawl tool route, assert header rendering and zero console errors | {""id"":""my-palace"",""toolName"":""My Palace"",""route"":""#/my-palace"",""expectedHeader"":""My Palace"",""category"":""Navigation""} @smoke @discovery","Universal 64-Tool Discovery & Health Crawler","2026-09-04","passed","2026-09-04","","","",""
"","1100","Bulk 1,000 UUID generation benchmark @stress @slow","Client-Side Stress & Load Tests","2026-09-04","passed","2026-09-04","","","",""
"","180","Crawl tool route, assert header rendering and zero console errors | {""id"":""playwright2codecept"",""toolName"":""Playwright to CodeceptJS"",""route"":""#/playwright2codecept"",""expectedHeader"":""Test Automation Code Converter"",""category"":""Developer""} @smoke @discovery","Universal 64-Tool Discovery & Health Crawler","2026-09-04","passed","2026-09-04","","","",""
"","2900","Data-driven JWT decoding and expiration validation | {""description"":""Standard HS256 Token"",""token"":""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiIxMjM0NTY3ODkwIiwibmFtZSI6IlFBIEVuZ2luZWVyIiwiaWF0IjoxNTE2MjM5MDIyfQ.XbPfbIHMI6arZ3Y922BhjWgQzWXcXNrz0ogtVhfEd2o"",""expectedSub"":""1234567890"",""isExpired"":false} @regression","JWT Debugger E2E Tests","2026-09-04","passed","2026-09-04","","","",""
"","1509","Rapid sequential navigation across 10 distinct tools @stress @slow","Client-Side Stress & Load Tests","2026-09-04","passed","2026-09-04","","","",""
"","171","Crawl tool route, assert header rendering and zero console errors | {""id"":""mobile-testing-checklist"",""toolName"":""Mobile Testing Checklist"",""route"":""#/mobile-testing-checklist"",""expectedHeader"":""Mobile Testing Checklist"",""category"":""Checklists""} @smoke @discovery","Universal 64-Tool Discovery & Health Crawler","2026-09-04","passed","2026-09-04","","","",""
"","154","Crawl tool route, assert header rendering and zero console errors | {""id"":""flashcards"",""toolName"":""Flashcards"",""route"":""#/flashcards"",""expectedHeader"":""Flashcards"",""category"":""Certification""} @smoke @discovery","Universal 64-Tool Discovery & Health Crawler","2026-09-04","passed","2026-09-04","","","",""
"","175","Crawl tool route, assert header rendering and zero console errors | {""id"":""ai-instructions"",""toolName"":""AI Instructions Guide"",""route"":""#/ai-instructions"",""expectedHeader"":""AI Instructions Guide"",""category"":""Guides""} @smoke @discovery","Universal 64-Tool Discovery & Health Crawler","2026-09-04","passed","2026-09-04","","","",""
"","151","Crawl tool route, assert header rendering and zero console errors | {""id"":""password"",""toolName"":""Password Generator"",""route"":""#/password"",""expectedHeader"":""Password Generator"",""category"":""Generators""} @smoke @discovery","Universal 64-Tool Discovery & Health Crawler","2026-09-04","passed","2026-09-04","","","",""
"","1952","Data-driven Base64 encode and decode validation | {""description"":""Multilingual CJK"",""plain"":""自动化测试工程师"",""encoded"":""6Ieq5Yqo5YyW5rWL6K+V5bel56iL5biI""} @regression","Base64 Converter E2E Tests","2026-09-04","passed","2026-09-04","","","",""
"","189","Crawl tool route, assert header rendering and zero console errors | {""id"":""local-llm-mac-tips"",""toolName"":""Local LLM Mac Tips"",""route"":""#/local-llm-mac-tips"",""expectedHeader"":""Local LLM on Mac"",""category"":""Guides""} @smoke @discovery","Universal 64-Tool Discovery & Health Crawler","2026-09-04","passed","2026-09-04","","","",""
"","694","Data-driven UUID generation across versions and counts | {""version"":""v4"",""quantity"":1} @regression","UUID Generator E2E Tests","2026-09-04","passed","2026-09-04","","","",""
"","146","Crawl tool route, assert header rendering and zero console errors | {""id"":""grpc-client"",""toolName"":""gRPC Client"",""route"":""#/grpc-client"",""expectedHeader"":""gRPC Client"",""category"":""API Testing""} @smoke @discovery","Universal 64-Tool Discovery & Health Crawler","2026-09-04","passed","2026-09-04","","","",""
"","719","Data-driven UUID generation across versions and counts | {""version"":""v1"",""quantity"":1} @regression","UUID Generator E2E Tests","2026-09-04","passed","2026-09-04","","","",""
"","762","Data-driven hash vector validation | {""algorithm"":""SHA-256"",""input"":""hello"",""expectedHash"":""2cf24dba5fb0a30e26e83b2ac5b9e29e1b161e5c1fa7425e73043362938b9824""} @regression","Hash Generator E2E Tests","2026-09-04","passed","2026-09-04","","","",""
"","2104","Data-driven Base64 encode and decode validation | {""description"":""Framework name"",""plain"":""CodeceptJS 4.1"",""encoded"":""Q29kZWNlcHRKUyA0LjE=""} @regression","Base64 Converter E2E Tests","2026-09-04","passed","2026-09-04","","","",""
"","824","Should display the KobeanQAUtils brand @smoke","Home Page & Core Navigation","2026-09-04","passed","2026-09-04","","","",""
"","659","Data-driven UUID generation across versions and counts | {""version"":""v4"",""quantity"":5} @regression","UUID Generator E2E Tests","2026-09-04","passed","2026-09-04","","","",""
"","169","Crawl tool route, assert header rendering and zero console errors | {""id"":""kobean"",""toolName"":""Kobean Assistant"",""route"":""#/kobean"",""expectedHeader"":""Kobean Assistant"",""category"":""AI Tools""} @smoke @discovery","Universal 64-Tool Discovery & Health Crawler","2026-09-04","passed","2026-09-04","","","",""
"","213","Crawl tool route, assert header rendering and zero console errors | {""id"":""api-types-guide"",""toolName"":""API Types Guide"",""route"":""#/api-types-guide"",""expectedHeader"":""API Types"",""category"":""Guides""} @smoke @discovery","Universal 64-Tool Discovery & Health Crawler","2026-09-04","passed","2026-09-04","","","",""
"","160","Crawl tool route, assert header rendering and zero console errors | {""id"":""dummy-data"",""toolName"":""Dummy Data Generator"",""route"":""#/dummy-data"",""expectedHeader"":""Dummy Data Generator"",""category"":""Generators""} @smoke @discovery","Universal 64-Tool Discovery & Health Crawler","2026-09-04","passed","2026-09-04","","","",""
"","397","Should toggle the theme without errors @regression","Home Page & Core Navigation","2026-09-04","passed","2026-09-04","","","",""
"","197","Crawl tool route, assert header rendering and zero console errors | {""id"":""timestamp"",""toolName"":""Unix Timestamp Converter"",""route"":""#/timestamp"",""expectedHeader"":""Unix Timestamp Converter"",""category"":""Converters""} @smoke @discovery","Universal 64-Tool Discovery & Health Crawler","2026-09-04","passed","2026-09-04","","","",""
"","160","Crawl tool route, assert header rendering and zero console errors | {""id"":""htpasswd"",""toolName"":""HTPasswd Generator"",""route"":""#/htpasswd"",""expectedHeader"":""HTPasswd Generator"",""category"":""Generators""} @smoke @discovery","Universal 64-Tool Discovery & Health Crawler","2026-09-04","passed","2026-09-04","","","",""
"","162","Crawl tool route, assert header rendering and zero console errors | {""id"":""graphql-client"",""toolName"":""GraphQL Client"",""route"":""#/graphql-client"",""expectedHeader"":""GraphQL Client"",""category"":""API Testing""} @smoke @discovery","Universal 64-Tool Discovery & Health Crawler","2026-09-04","passed","2026-09-04","","","",""
"","145","Crawl tool route, assert header rendering and zero console errors | {""id"":""lorem-ipsum"",""toolName"":""Lorem Ipsum Generator"",""route"":""#/lorem-ipsum"",""expectedHeader"":""Lorem Ipsum Generator"",""category"":""Generators""} @smoke @discovery","Universal 64-Tool Discovery & Health Crawler","2026-09-04","passed","2026-09-04","","","",""
"","830","Data-driven hash vector validation | {""algorithm"":""SHA-256"",""input"":""qa-utils"",""expectedHash"":""db859cd403c3c80f430cb38960ffb65220a553b16c490c7f5fc51e1c4c6202ca""} @regression","Hash Generator E2E Tests","2026-09-04","passed","2026-09-04","","","",""
"","667","Should load CTFL exam portal and display start controls @regression @specialized","CTFL v4 Practice Exam Simulator Flow","2026-09-04","passed","2026-09-04","","","",""
"","187","Crawl tool route, assert header rendering and zero console errors | {""id"":""websocket-client"",""toolName"":""WebSocket Client"",""route"":""#/websocket-client"",""expectedHeader"":""WebSocket Client"",""category"":""API Testing""} @smoke @discovery","Universal 64-Tool Discovery & Health Crawler","2026-09-04","passed","2026-09-04","","","",""
"","160","Crawl tool route, assert header rendering and zero console errors | {""id"":""rest-client"",""toolName"":""REST Client"",""route"":""#/rest-client"",""expectedHeader"":""REST Client"",""category"":""API Testing""} @smoke @discovery","Universal 64-Tool Discovery & Health Crawler","2026-09-04","passed","2026-09-04","","","",""
"","291","Crawl tool route, assert header rendering and zero console errors | {""id"":""json-visualizer"",""toolName"":""JSON Visualizer"",""route"":""#/json-visualizer"",""expectedHeader"":""JSON Visualizer"",""category"":""Converters""} @smoke @discovery","Universal 64-Tool Discovery & Health Crawler","2026-09-04","passed","2026-09-04","","","",""
"","166","Crawl tool route, assert header rendering and zero console errors | {""id"":""file-processor"",""toolName"":""File Processor"",""route"":""#/file-processor"",""expectedHeader"":""File Processor"",""category"":""Utilities""} @smoke @discovery","Universal 64-Tool Discovery & Health Crawler","2026-09-04","passed","2026-09-04","","","",""
"","1441","Should enter HEX color and see RGB conversion @smoke @regression","Color Converter E2E Tests","2026-09-04","passed","2026-09-04","","","",""
"","2257","Data-driven Base64 encode and decode validation | {""description"":""Unicode & Emoji"",""plain"":""Quality 🛸 Assurance"",""encoded"":""UXVhbGl0eSDwn5efIEFzc3VyYW5jZQ==""} @regression","Base64 Converter E2E Tests","2026-09-04","passed","2026-09-04","","","",""
"","167","Crawl tool route, assert header rendering and zero console errors | {""id"":""command-book"",""toolName"":""Command Book"",""route"":""#/command-book"",""expectedHeader"":""Command Book"",""category"":""Developer""} @smoke @discovery","Universal 64-Tool Discovery & Health Crawler","2026-09-04","passed","2026-09-04","","","",""
"","1903","Should beautify and format valid JSON @smoke @regression","JSON Formatter E2E Tests","2026-09-04","passed","2026-09-04","","","",""
"","663","Data-driven epoch to UTC conversion | {""description"":""Leap Day 2024"",""epochSec"":1709164800,""expectedIsoUtc"":""2024-02-29T00:00:00.000Z""} @regression","Unix Timestamp Converter E2E Tests","2026-09-04","passed","2026-09-04","","","",""
"","1096","Should compact JSON when Minify is triggered @regression","JSON Formatter E2E Tests","2026-09-04","passed","2026-09-04","","","",""
"","958","Should search for JWT Debugger in navbar and navigate @regression @discovery","Global Search Index Autocomplete","2026-09-04","passed","2026-09-04","","","",""
"","709","Audit Home Page Core Web Vitals metrics @performance @regression","Performance & Core Web Vitals Budget","2026-09-04","passed","2026-09-04","","","",""
"","155","Crawl tool route, assert header rendering and zero console errors | {""id"":""website-scanner"",""toolName"":""Website Scanner"",""route"":""#/website-scanner"",""expectedHeader"":""Website Scanner"",""category"":""Testing Tools""} @smoke @discovery","Universal 64-Tool Discovery & Health Crawler","2026-09-04","passed","2026-09-04","","","",""
"","153","Crawl tool route, assert header rendering and zero console errors | {""id"":""ivr"",""toolName"":""Interactive Voice Response"",""route"":""#/ivr"",""expectedHeader"":""Interactive Voice Response"",""category"":""Terms""} @smoke @discovery","Universal 64-Tool Discovery & Health Crawler","2026-09-04","passed","2026-09-04","","","",""
"","567","Should generate batch of 20 UUIDs with 100% uniqueness @regression","UUID Generator E2E Tests","2026-09-04","passed","2026-09-04","","","",""
"","163","Crawl tool route, assert header rendering and zero console errors | {""id"":""agent"",""toolName"":""Agent Mode"",""route"":""#/agent"",""expectedHeader"":""Agent Mode"",""category"":""AI Tools""} @smoke @discovery","Universal 64-Tool Discovery & Health Crawler","2026-09-04","passed","2026-09-04","","","",""
"","174","Crawl tool route, assert header rendering and zero console errors | {""id"":""test-frameworks-comparison"",""toolName"":""Test Frameworks Comparison"",""route"":""#/test-frameworks-comparison"",""expectedHeader"":""Test Automation Frameworks Comparison"",""category"":""Guides""} @smoke @discovery","Universal 64-Tool Discovery & Health Crawler","2026-09-04","passed","2026-09-04","","","",""
"","1683","Audit #/uuid for WCAG 2.1 AA compliance @a11y @regression","Accessibility (a11y) Audits - WCAG 2.1 AA","2026-09-04","passed","2026-09-04","","","",""
"","2099","Should encode plain text to Base64 accurately @smoke @regression","Base64 Converter E2E Tests","2026-09-04","passed","2026-09-04","","","",""
"","153","Crawl tool route, assert header rendering and zero console errors | {""id"":""collection-visualizer"",""toolName"":""Collection Visualizer"",""route"":""#/collection-visualizer"",""expectedHeader"":""Collection Visualizer"",""category"":""API Testing""} @smoke @discovery","Universal 64-Tool Discovery & Health Crawler","2026-09-04","passed","2026-09-04","","","",""
"","150","Crawl tool route, assert header rendering and zero console errors | {""id"":""blf"",""toolName"":""Busy Lamp Field"",""route"":""#/blf"",""expectedHeader"":""Busy Lamp Field"",""category"":""Terms""} @smoke @discovery","Universal 64-Tool Discovery & Health Crawler","2026-09-04","passed","2026-09-04","","","",""
"","191","Crawl tool route, assert header rendering and zero console errors | {""id"":""base64"",""toolName"":""Base64 Encode/Decode"",""route"":""#/base64"",""expectedHeader"":""Base64 Encode / Decode"",""category"":""Converters""} @smoke @discovery","Universal 64-Tool Discovery & Health Crawler","2026-09-04","passed","2026-09-04","","","",""
"","166","Crawl tool route, assert header rendering and zero console errors | {""id"":""log-collector"",""toolName"":""Log Collector"",""route"":""#/log-collector"",""expectedHeader"":""Log Collector"",""category"":""Developer""} @smoke @discovery","Universal 64-Tool Discovery & Health Crawler","2026-09-04","passed","2026-09-04","","","",""
"","155","Crawl tool route, assert header rendering and zero console errors | {""id"":""markdown-to-confluence"",""toolName"":""Markdown to Confluence"",""route"":""#/markdown-to-confluence"",""expectedHeader"":""Markdown to Confluence Wiki"",""category"":""Converters""} @smoke @discovery","Universal 64-Tool Discovery & Health Crawler","2026-09-04","passed","2026-09-04","","","",""
"","143","Crawl tool route, assert header rendering and zero console errors | {""id"":""ai-website-tester"",""toolName"":""AI Website Tester"",""route"":""#/ai-website-tester"",""expectedHeader"":""AI Website Tester"",""category"":""Testing Tools""} @smoke @discovery","Universal 64-Tool Discovery & Health Crawler","2026-09-04","passed","2026-09-04","","","",""
"","158","Crawl tool route, assert header rendering and zero console errors | {""id"":""github-pr-generator"",""toolName"":""GitHub PR Script Generator"",""route"":""#/github-pr-generator"",""expectedHeader"":""GitHub PR Script Generator"",""category"":""Generators""} @smoke @discovery","Universal 64-Tool Discovery & Health Crawler","2026-09-04","passed","2026-09-04","","","",""
"","2510","Data-driven JWT decoding and expiration validation | {""description"":""Expired Token"",""token"":""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJ1c2VyLTQ1NiIsImV4cCI6MTYwMDAwMDAwMH0.3e5g3n4wG9LhX6K7j4aN2p-4YpGqY12j4G0qK8v7Rz0"",""expectedSub"":""user-456"",""isExpired"":true} @regression","JWT Debugger E2E Tests","2026-09-04","passed","2026-09-04","","","",""
"","774","Data-driven hash vector validation | {""algorithm"":""SHA-1"",""input"":""hello"",""expectedHash"":""aaf4c61ddcc5e8a2dabede0f3b482cd9aea9434d""} @regression","Hash Generator E2E Tests","2026-09-04","passed","2026-09-04","","","",""
"","176","Crawl tool route, assert header rendering and zero console errors | {""id"":""agent-manager"",""toolName"":""Agent Manager"",""route"":""#/agent-manager"",""expectedHeader"":""Agent Orchestration"",""category"":""AI Tools""} @smoke @discovery","Universal 64-Tool Discovery & Health Crawler","2026-09-04","passed","2026-09-04","","","",""
"","155","Crawl tool route, assert header rendering and zero console errors | {""id"":""otp"",""toolName"":""OTP Generator"",""route"":""#/otp"",""expectedHeader"":""OTP Generator"",""category"":""Generators""} @smoke @discovery","Universal 64-Tool Discovery & Health Crawler","2026-09-04","passed","2026-09-04","","","",""
"","2191","Audit #/explore for WCAG 2.1 AA compliance @a11y @regression","Accessibility (a11y) Audits - WCAG 2.1 AA","2026-09-04","passed","2026-09-04","","","",""
