"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","159","Crawl tool route, assert header rendering and zero console errors | {""id"":""hash"",""toolName"":""Hash Generator"",""route"":""#/hash"",""expectedHeader"":""Hash Generator"",""category"":""Generators""} @smoke @discovery","Universal 64-Tool Discovery & Health Crawler","2026-09-10","passed","2026-09-10","","","",""
"","2146","Should encode plain text to Base64 accurately @smoke @regression","Base64 Converter E2E Tests","2026-09-10","passed","2026-09-10","","","",""
"","156","Crawl tool route, assert header rendering and zero console errors | {""id"":""jira-comment"",""toolName"":""JIRA Comment Generator"",""route"":""#/jiraComment"",""expectedHeader"":""JIRA Comment Generator"",""category"":""Generators""} @smoke @discovery","Universal 64-Tool Discovery & Health Crawler","2026-09-10","passed","2026-09-10","","","",""
"","148","Crawl tool route, assert header rendering and zero console errors | {""id"":""collection-visualizer"",""toolName"":""Collection Visualizer"",""route"":""#/collection-visualizer"",""expectedHeader"":""Collection Visualizer"",""category"":""API Testing""} @smoke @discovery","Universal 64-Tool Discovery & Health Crawler","2026-09-10","passed","2026-09-10","","","",""
"","2557","Data-driven Base64 encode and decode validation | {""description"":""Vietnamese Accents"",""plain"":""Kiểm thử chất lượng phần mềm"",""encoded"":""S2nhu4dtIHRo4butIGNo4bqldCBsxrDhu6NuZyBwaOG6p24gbeG7gW0=""} @regression","Base64 Converter E2E Tests","2026-09-10","passed","2026-09-10","","","",""
"","196","Crawl tool route, assert header rendering and zero console errors | {""id"":""test-frameworks-comparison"",""toolName"":""Test Frameworks Comparison"",""route"":""#/test-frameworks-comparison"",""expectedHeader"":""Test Automation Frameworks Comparison"",""category"":""Guides""} @smoke @discovery","Universal 64-Tool Discovery & Health Crawler","2026-09-10","passed","2026-09-10","","","",""
"","709","Data-driven UUID generation across versions and counts | {""version"":""v1"",""quantity"":1} @regression","UUID Generator E2E Tests","2026-09-10","passed","2026-09-10","","","",""
"","3271","Should decode valid JWT token accurately @smoke @regression","JWT Debugger E2E Tests","2026-09-10","passed","2026-09-10","","","",""
"","167","Crawl tool route, assert header rendering and zero console errors | {""id"":""web-testing-checklist"",""toolName"":""Web Testing Checklist"",""route"":""#/web-testing-checklist"",""expectedHeader"":""Web Testing Checklist"",""category"":""Checklists""} @smoke @discovery","Universal 64-Tool Discovery & Health Crawler","2026-09-10","passed","2026-09-10","","","",""
"","157","Crawl tool route, assert header rendering and zero console errors | {""id"":""html-renderer"",""toolName"":""HTML Renderer"",""route"":""#/html-renderer"",""expectedHeader"":""HTML Renderer"",""category"":""Converters""} @smoke @discovery","Universal 64-Tool Discovery & Health Crawler","2026-09-10","passed","2026-09-10","","","",""
"","156","Crawl tool route, assert header rendering and zero console errors | {""id"":""command-book"",""toolName"":""Command Book"",""route"":""#/command-book"",""expectedHeader"":""Command Book"",""category"":""Developer""} @smoke @discovery","Universal 64-Tool Discovery & Health Crawler","2026-09-10","passed","2026-09-10","","","",""
"","603","Data-driven epoch to UTC conversion | {""description"":""Y2K Boundary"",""epochSec"":946684800,""expectedIsoUtc"":""2000-01-01T00:00:00.000Z""} @regression","Unix Timestamp Converter E2E Tests","2026-09-10","passed","2026-09-10","","","",""
"","148","Crawl tool route, assert header rendering and zero console errors | {""id"":""coverage-palace"",""toolName"":""Coverage Palace"",""route"":""#/coverage-palace"",""expectedHeader"":""Coverage Palace"",""category"":""Testing Tools""} @smoke @discovery","Universal 64-Tool Discovery & Health Crawler","2026-09-10","passed","2026-09-10","","","",""
"","765","Audit Home Page Core Web Vitals metrics @performance @regression","Performance & Core Web Vitals Budget","2026-09-10","passed","2026-09-10","","","",""
"","144","Crawl tool route, assert header rendering and zero console errors | {""id"":""image-editor"",""toolName"":""Image Editor"",""route"":""#/image-editor"",""expectedHeader"":""Image Editor"",""category"":""Converters""} @smoke @discovery","Universal 64-Tool Discovery & Health Crawler","2026-09-10","passed","2026-09-10","","","",""
"","212","Crawl tool route, assert header rendering and zero console errors | {""id"":""media-converter"",""toolName"":""Media Converter"",""route"":""#/media-converter"",""expectedHeader"":""Media Converter"",""category"":""Converters""} @smoke @discovery","Universal 64-Tool Discovery & Health Crawler","2026-09-10","passed","2026-09-10","","","",""
"","913","Should search for JWT Debugger in navbar and navigate @regression @discovery","Global Search Index Autocomplete","2026-09-10","passed","2026-09-10","","","",""
"","251","Crawl tool route, assert header rendering and zero console errors | {""id"":""sequence-diagram"",""toolName"":""Sequence Diagram Generator"",""route"":""#/sequence-diagram"",""expectedHeader"":""Sequence Diagram Generator"",""category"":""Developer""} @smoke @discovery","Universal 64-Tool Discovery & Health Crawler","2026-09-10","passed","2026-09-10","","","",""
"","673","Crawl tool route, assert header rendering and zero console errors | {""id"":""home"",""toolName"":""Home"",""route"":""#/"",""expectedHeader"":""KobeanQAUtils"",""category"":""Navigation""} @smoke @discovery","Universal 64-Tool Discovery & Health Crawler","2026-09-10","passed","2026-09-10","","","",""
"","163","Crawl tool route, assert header rendering and zero console errors | {""id"":""sql-generator"",""toolName"":""SQL Command Generator"",""route"":""#/sql-generator"",""expectedHeader"":""SQL Command Generator"",""category"":""Converters""} @smoke @discovery","Universal 64-Tool Discovery & Health Crawler","2026-09-10","passed","2026-09-10","","","",""
"","159","Crawl tool route, assert header rendering and zero console errors | {""id"":""blf"",""toolName"":""Busy Lamp Field"",""route"":""#/blf"",""expectedHeader"":""Busy Lamp Field"",""category"":""Terms""} @smoke @discovery","Universal 64-Tool Discovery & Health Crawler","2026-09-10","passed","2026-09-10","","","",""
"","597","Data-driven epoch to UTC conversion | {""description"":""Year 2038 32-bit Limit"",""epochSec"":2147483647,""expectedIsoUtc"":""2038-01-19T03:14:07.000Z""} @regression","Unix Timestamp Converter E2E Tests","2026-09-10","passed","2026-09-10","","","",""
"","747","Should display the KobeanQAUtils brand @smoke","Home Page & Core Navigation","2026-09-10","passed","2026-09-10","","","",""
"","1388","Rapid sequential navigation across 10 distinct tools @stress @slow","Client-Side Stress & Load Tests","2026-09-10","passed","2026-09-10","","","",""
"","153","Crawl tool route, assert header rendering and zero console errors | {""id"":""color-converter"",""toolName"":""Color Converter"",""route"":""#/color-converter"",""expectedHeader"":""Color Converter"",""category"":""Converters""} @smoke @discovery","Universal 64-Tool Discovery & Health Crawler","2026-09-10","passed","2026-09-10","","","",""
"","151","Crawl tool route, assert header rendering and zero console errors | {""id"":""kobean"",""toolName"":""Kobean Assistant"",""route"":""#/kobean"",""expectedHeader"":""Kobean Assistant"",""category"":""AI Tools""} @smoke @discovery","Universal 64-Tool Discovery & Health Crawler","2026-09-10","passed","2026-09-10","","","",""
"","1963","Data-driven Base64 encode and decode validation | {""description"":""Framework name"",""plain"":""CodeceptJS 4.1"",""encoded"":""Q29kZWNlcHRKUyA0LjE=""} @regression","Base64 Converter E2E Tests","2026-09-10","passed","2026-09-10","","","",""
"","2580","Audit #/ for WCAG 2.1 AA compliance @a11y @regression","Accessibility (a11y) Audits - WCAG 2.1 AA","2026-09-10","passed","2026-09-10","","","",""
"","152","Crawl tool route, assert header rendering and zero console errors | {""id"":""websocket-client"",""toolName"":""WebSocket Client"",""route"":""#/websocket-client"",""expectedHeader"":""WebSocket Client"",""category"":""API Testing""} @smoke @discovery","Universal 64-Tool Discovery & Health Crawler","2026-09-10","passed","2026-09-10","","","",""
"","144","Crawl tool route, assert header rendering and zero console errors | {""id"":""character-counter"",""toolName"":""Character Counter"",""route"":""#/character-counter"",""expectedHeader"":""Character Counter"",""category"":""Generators""} @smoke @discovery","Universal 64-Tool Discovery & Health Crawler","2026-09-10","passed","2026-09-10","","","",""
"","713","Should detect and flag syntax errors in malformed JSON by disabling Prettify @regression","JSON Formatter E2E Tests","2026-09-10","passed","2026-09-10","","","",""
"","1369","Should enter HEX color and see RGB conversion @smoke @regression","Color Converter E2E Tests","2026-09-10","passed","2026-09-10","","","",""
"","816","Data-driven UUID generation across versions and counts | {""version"":""v4"",""quantity"":5} @regression","UUID Generator E2E Tests","2026-09-10","passed","2026-09-10","","","",""
"","149","Crawl tool route, assert header rendering and zero console errors | {""id"":""workflow-generator"",""toolName"":""CI/CD Workflow Generator"",""route"":""#/workflow-generator"",""expectedHeader"":""CI/CD Workflow Generator"",""category"":""Developer""} @smoke @discovery","Universal 64-Tool Discovery & Health Crawler","2026-09-10","passed","2026-09-10","","","",""
"","670","Data-driven UUID generation across versions and counts | {""version"":""v4"",""quantity"":20} @regression","UUID Generator E2E Tests","2026-09-10","passed","2026-09-10","","","",""
"","457","Should click on ""Explore Tools"" button and navigate to explore catalog @regression","Home Page & Core Navigation","2026-09-10","passed","2026-09-10","","","",""
"","150","Crawl tool route, assert header rendering and zero console errors | {""id"":""cicd-infographic"",""toolName"":""CI/CD Infographic"",""route"":""#/cicd-infographic"",""expectedHeader"":""CI/CD Pipeline Infographic"",""category"":""Guides""} @smoke @discovery","Universal 64-Tool Discovery & Health Crawler","2026-09-10","passed","2026-09-10","","","",""
"","2760","Data-driven JWT decoding and expiration validation | {""description"":""Standard HS256 Token"",""token"":""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiIxMjM0NTY3ODkwIiwibmFtZSI6IlFBIEVuZ2luZWVyIiwiaWF0IjoxNTE2MjM5MDIyfQ.XbPfbIHMI6arZ3Y922BhjWgQzWXcXNrz0ogtVhfEd2o"",""expectedSub"":""1234567890"",""isExpired"":false} @regression","JWT Debugger E2E Tests","2026-09-10","passed","2026-09-10","","","",""
"","798","Data-driven UUID generation across versions and counts | {""version"":""v4"",""quantity"":1} @regression","UUID Generator E2E Tests","2026-09-10","passed","2026-09-10","","","",""
"","171","Crawl tool route, assert header rendering and zero console errors | {""id"":""my-palace"",""toolName"":""My Palace"",""route"":""#/my-palace"",""expectedHeader"":""My Palace"",""category"":""Navigation""} @smoke @discovery","Universal 64-Tool Discovery & Health Crawler","2026-09-10","passed","2026-09-10","","","",""
"","1290","Should generate hashes for plain text @smoke @regression","Hash Generator E2E Tests","2026-09-10","passed","2026-09-10","","","",""
"","416","Crawl tool route, assert header rendering and zero console errors | {""id"":""collection-manager"",""toolName"":""Collection Manager"",""route"":""#/collection-manager"",""expectedHeader"":""Collection Manager"",""category"":""API Testing""} @smoke @discovery","Universal 64-Tool Discovery & Health Crawler","2026-09-10","passed","2026-09-10","","","",""
"","150","Crawl tool route, assert header rendering and zero console errors | {""id"":""qr-code"",""toolName"":""QR Code Generator"",""route"":""#/qr-code"",""expectedHeader"":""QR Code Generator"",""category"":""Generators""} @smoke @discovery","Universal 64-Tool Discovery & Health Crawler","2026-09-10","passed","2026-09-10","","","",""
"","162","Crawl tool route, assert header rendering and zero console errors | {""id"":""log-collector"",""toolName"":""Log Collector"",""route"":""#/log-collector"",""expectedHeader"":""Log Collector"",""category"":""Developer""} @smoke @discovery","Universal 64-Tool Discovery & Health Crawler","2026-09-10","passed","2026-09-10","","","",""
"","172","Crawl tool route, assert header rendering and zero console errors | {""id"":""file-processor"",""toolName"":""File Processor"",""route"":""#/file-processor"",""expectedHeader"":""File Processor"",""category"":""Utilities""} @smoke @discovery","Universal 64-Tool Discovery & Health Crawler","2026-09-10","passed","2026-09-10","","","",""
"","162","Crawl tool route, assert header rendering and zero console errors | {""id"":""flashcards"",""toolName"":""Flashcards"",""route"":""#/flashcards"",""expectedHeader"":""Flashcards"",""category"":""Certification""} @smoke @discovery","Universal 64-Tool Discovery & Health Crawler","2026-09-10","passed","2026-09-10","","","",""
"","144","Crawl tool route, assert header rendering and zero console errors | {""id"":""ai-instructions"",""toolName"":""AI Instructions Guide"",""route"":""#/ai-instructions"",""expectedHeader"":""AI Instructions Guide"",""category"":""Guides""} @smoke @discovery","Universal 64-Tool Discovery & Health Crawler","2026-09-10","passed","2026-09-10","","","",""
"","986","Should compact JSON when Minify is triggered @regression","JSON Formatter E2E Tests","2026-09-10","passed","2026-09-10","","","",""
"","149","Crawl tool route, assert header rendering and zero console errors | {""id"":""website-scanner"",""toolName"":""Website Scanner"",""route"":""#/website-scanner"",""expectedHeader"":""Website Scanner"",""category"":""Testing Tools""} @smoke @discovery","Universal 64-Tool Discovery & Health Crawler","2026-09-10","passed","2026-09-10","","","",""
"","163","Crawl tool route, assert header rendering and zero console errors | {""id"":""test-file-generator"",""toolName"":""Test File Generator"",""route"":""#/test-file-generator"",""expectedHeader"":""Test File Generator"",""category"":""Generators""} @smoke @discovery","Universal 64-Tool Discovery & Health Crawler","2026-09-10","passed","2026-09-10","","","",""
"","166","Crawl tool route, assert header rendering and zero console errors | {""id"":""timestamp"",""toolName"":""Unix Timestamp Converter"",""route"":""#/timestamp"",""expectedHeader"":""Unix Timestamp Converter"",""category"":""Converters""} @smoke @discovery","Universal 64-Tool Discovery & Health Crawler","2026-09-10","passed","2026-09-10","","","",""
"","1007","Should search for Base64 in navbar and navigate @smoke @discovery","Global Search Index Autocomplete","2026-09-10","passed","2026-09-10","","","",""
"","2067","Data-driven Base64 encode and decode validation | {""description"":""Standard ASCII Greeting"",""plain"":""Hello, QA World!"",""encoded"":""SGVsbG8sIFFBIFdvcmxkIQ==""} @regression","Base64 Converter E2E Tests","2026-09-10","passed","2026-09-10","","","",""
"","380","Crawl tool route, assert header rendering and zero console errors | {""id"":""ctfl"",""toolName"":""CTFL v4 Practice Exams"",""route"":""#/ctfl"",""expectedHeader"":""CTFL v4"",""category"":""Certification""} @smoke @discovery","Universal 64-Tool Discovery & Health Crawler","2026-09-10","passed","2026-09-10","","","",""
"","369","Should toggle the theme without errors @regression","Home Page & Core Navigation","2026-09-10","passed","2026-09-10","","","",""
"","1267","Should generate valid v4 UUID matching RFC 4122 pattern @smoke @regression","UUID Generator E2E Tests","2026-09-10","passed","2026-09-10","","","",""
"","2014","Data-driven Base64 encode and decode validation | {""description"":""Numbers & Symbols"",""plain"":""12345!@#$%^&*()"",""encoded"":""MTIzNDUhQCMkJV4mKigp""} @regression","Base64 Converter E2E Tests","2026-09-10","passed","2026-09-10","","","",""
"","149","Crawl tool route, assert header rendering and zero console errors | {""id"":""rest-client"",""toolName"":""REST Client"",""route"":""#/rest-client"",""expectedHeader"":""REST Client"",""category"":""API Testing""} @smoke @discovery","Universal 64-Tool Discovery & Health Crawler","2026-09-10","passed","2026-09-10","","","",""
"","214","Crawl tool route, assert header rendering and zero console errors | {""id"":""api-types-guide"",""toolName"":""API Types Guide"",""route"":""#/api-types-guide"",""expectedHeader"":""API Types"",""category"":""Guides""} @smoke @discovery","Universal 64-Tool Discovery & Health Crawler","2026-09-10","passed","2026-09-10","","","",""
"","2169","Data-driven Base64 encode and decode validation | {""description"":""Unicode & Emoji"",""plain"":""Quality 🛸 Assurance"",""encoded"":""UXVhbGl0eSDwn5efIEFzc3VyYW5jZQ==""} @regression","Base64 Converter E2E Tests","2026-09-10","passed","2026-09-10","","","",""
"","738","Should load CTFL exam portal and display start controls @regression @specialized","CTFL v4 Practice Exam Simulator Flow","2026-09-10","passed","2026-09-10","","","",""
"","2019","Audit #/explore for WCAG 2.1 AA compliance @a11y @regression","Accessibility (a11y) Audits - WCAG 2.1 AA","2026-09-10","passed","2026-09-10","","","",""
"","144","Crawl tool route, assert header rendering and zero console errors | {""id"":""password"",""toolName"":""Password Generator"",""route"":""#/password"",""expectedHeader"":""Password Generator"",""category"":""Generators""} @smoke @discovery","Universal 64-Tool Discovery & Health Crawler","2026-09-10","passed","2026-09-10","","","",""
"","157","Crawl tool route, assert header rendering and zero console errors | {""id"":""prompt-enhancer"",""toolName"":""Prompt Enhancer"",""route"":""#/prompt-enhancer"",""expectedHeader"":""Prompt Enhancer"",""category"":""AI Tools""} @smoke @discovery","Universal 64-Tool Discovery & Health Crawler","2026-09-10","passed","2026-09-10","","","",""
"","140","Crawl tool route, assert header rendering and zero console errors | {""id"":""lorem-ipsum"",""toolName"":""Lorem Ipsum Generator"",""route"":""#/lorem-ipsum"",""expectedHeader"":""Lorem Ipsum Generator"",""category"":""Generators""} @smoke @discovery","Universal 64-Tool Discovery & Health Crawler","2026-09-10","passed","2026-09-10","","","",""
"","1479","Should search for UUID Generator in navbar and navigate @smoke @discovery","Global Search Index Autocomplete","2026-09-10","passed","2026-09-10","","","",""
"","146","Crawl tool route, assert header rendering and zero console errors | {""id"":""encryption"",""toolName"":""Encryption/Decryption"",""route"":""#/encryption"",""expectedHeader"":""Encryption / Decryption Tool"",""category"":""Developer""} @smoke @discovery","Universal 64-Tool Discovery & Health Crawler","2026-09-10","passed","2026-09-10","","","",""
"","201","Crawl tool route, assert header rendering and zero console errors | {""id"":""json-visualizer"",""toolName"":""JSON Visualizer"",""route"":""#/json-visualizer"",""expectedHeader"":""JSON Visualizer"",""category"":""Converters""} @smoke @discovery","Universal 64-Tool Discovery & Health Crawler","2026-09-10","passed","2026-09-10","","","",""
"","732","Should search for a tool via navbar and navigate @smoke","Home Page & Core Navigation","2026-09-10","passed","2026-09-10","","","",""
"","186","Crawl tool route, assert header rendering and zero console errors | {""id"":""mobile-testing-checklist"",""toolName"":""Mobile Testing Checklist"",""route"":""#/mobile-testing-checklist"",""expectedHeader"":""Mobile Testing Checklist"",""category"":""Checklists""} @smoke @discovery","Universal 64-Tool Discovery & Health Crawler","2026-09-10","passed","2026-09-10","","","",""
"","156","Crawl tool route, assert header rendering and zero console errors | {""id"":""playwright2codecept"",""toolName"":""Playwright to CodeceptJS"",""route"":""#/playwright2codecept"",""expectedHeader"":""Test Automation Code Converter"",""category"":""Developer""} @smoke @discovery","Universal 64-Tool Discovery & Health Crawler","2026-09-10","passed","2026-09-10","","","",""
"","607","Data-driven epoch to UTC conversion | {""description"":""Leap Day 2024"",""epochSec"":1709164800,""expectedIsoUtc"":""2024-02-29T00:00:00.000Z""} @regression","Unix Timestamp Converter E2E Tests","2026-09-10","passed","2026-09-10","","","",""
"","1135","Should search for JSON Formatter in navbar and navigate @regression @discovery","Global Search Index Autocomplete","2026-09-10","passed","2026-09-10","","","",""
"","171","Crawl tool route, assert header rendering and zero console errors | {""id"":""github-pr-generator"",""toolName"":""GitHub PR Script Generator"",""route"":""#/github-pr-generator"",""expectedHeader"":""GitHub PR Script Generator"",""category"":""Generators""} @smoke @discovery","Universal 64-Tool Discovery & Health Crawler","2026-09-10","passed","2026-09-10","","","",""
"","1943","Data-driven Base64 encode and decode validation | {""description"":""Multilingual CJK"",""plain"":""自动化测试工程师"",""encoded"":""6Ieq5Yqo5YyW5rWL6K+V5bel56iL5biI""} @regression","Base64 Converter E2E Tests","2026-09-10","passed","2026-09-10","","","",""
